12	0	19	6	13	22	19	15	33	25	
11	0	18	7	12	21	18	14	34	26	
12	1	17	8	13	20	19	15	33	25	
13	2	18	9	12	21	20	16	32	24	
14	1	17	10	13	20	19	17	31	23	
13	0	16	9	12	19	20	18	30	22	
12	0	17	10	13	20	21	19	31	21	
11	0	18	9	12	19	20	18	32	20	
12	0	19	10	11	18	19	17	31	19	
13	0	18	9	12	17	18	16	30	20	
14	0	19	10	13	18	17	17	31	19	
15	1	18	9	14	19	16	16	32	18	
16	2	17	8	13	18	15	17	31	17	
15	1	16	7	12	17	16	16	32	16	
14	0	17	6	11	18	15	17	33	15	
15	0	18	7	10	19	16	18	32	16	
14	0	17	8	9	20	15	19	33	15	
13	1	16	7	8	19	14	20	32	14	
12	0	17	8	9	20	15	21	33	15	
11	0	16	9	8	19	16	22	34	16	
12	0	17	8	7	18	17	21	35	15	
11	0	16	9	8	17	18	22	36	16	
12	1	15	8	9	16	17	21	37	15	
11	2	14	9	10	17	18	20	36	14	
12	1	15	8	9	18	19	21	35	15	
13	0	16	7	8	17	20	22	36	14	
14	1	15	8	7	18	19	21	35	15	
13	2	14	9	6	17	18	22	36	14	
14	1	13	8	5	16	17	21	37	13	
13	2	12	7	4	15	16	22	36	14	
12	1	11	6	5	14	15	23	37	13	
11	2	10	5	6	13	16	24	38	12	
12	1	11	6	7	12	15	25	39	11	
13	0	10	7	8	13	14	24	40	12	
12	1	9	8	7	14	15	25	41	11	
13	0	8	7	8	15	16	24	42	12	
12	1	9	6	9	16	15	23	41	11	
13	2	8	5	8	15	16	24	40	12	
14	3	9	6	7	14	15	25	41	13	
13	2	8	7	8	15	16	24	40	12	
14	1	9	6	9	14	15	25	39	13	
13	2	8	5	10	15	16	24	40	14	
14	3	7	4	11	14	17	23	41	15	
15	4	8	5	12	13	18	22	40	14	
14	5	9	4	11	12	19	21	41	15	
15	4	8	3	12	13	20	20	40	16	
16	3	9	4	13	14	21	21	41	15	
15	4	8	5	12	13	22	22	40	16	
16	5	7	4	13	14	23	23	41	15	
17	4	8	3	12	15	22	22	42	14	
16	3	7	4	13	16	23	21	41	15	
15	2	6	3	14	17	24	22	40	14	
16	3	7	4	13	16	25	23	39	13	
17	4	6	5	14	17	26	22	40	12	
16	3	5	4	13	16	25	23	41	13	
15	4	4	3	12	15	24	22	40	14	
16	5	3	2	11	14	23	23	41	13	
15	4	4	1	12	15	24	24	42	14	
16	3	3	2	13	16	23	23	43	13	
15	4	4	3	12	15	22	24	44	12	
16	3	5	4	11	16	23	23	43	11	
15	2	4	3	12	17	24	22	42	12	
14	1	5	4	13	18	23	21	41	11	
13	2	6	5	12	19	22	20	42	10	
12	3	5	6	13	18	23	21	41	9	
11	4	4	5	12	19	22	22	42	8	
12	5	3	6	13	20	21	23	43	7	
11	6	4	5	12	19	20	24	44	6	
12	7	3	6	13	20	21	25	43	5	
11	8	2	5	14	21	20	24	42	4	
10	9	1	6	15	22	21	25	41	5	
9	10	2	5	16	23	20	26	40	6	
10	11	1	4	17	24	21	25	39	5	
11	12	2	5	16	23	22	26	40	6	
12	11	1	6	17	22	21	25	39	5	
11	12	0	5	16	23	22	24	40	4	
10	11	0	6	15	24	21	23	39	3	
11	12	1	7	16	25	20	22	40	2	
10	13	2	6	17	26	19	21	39	1	
9	14	1	7	18	27	20	22	38	2	
8	15	0	6	17	26	21	23	37	1	
9	16	0	7	16	25	20	22	36	2	
8	17	0	6	17	24	21	23	37	1	
7	16	0	7	18	25	20	24	38	2	
6	17	0	6	17	26	19	25	37	3	
5	16	1	7	18	25	18	24	38	2	
4	17	2	6	19	24	17	25	39	1	
3	16	3	5	20	25	16	26	38	2	
4	17	4	6	21	26	15	27	37	3	
3	16	5	5	22	25	16	26	38	2	
4	15	4	6	21	24	15	27	37	3	
3	14	3	5	20	25	14	26	36	2	
4	15	2	6	21	26	15	25	35	1	
5	14	3	5	20	25	14	24	34	2	
4	13	4	4	21	26	13	23	33	3	
5	12	3	5	22	27	12	22	32	4	
4	11	4	4	21	28	11	21	31	5	
5	10	3	3	20	29	10	20	32	4	
4	11	4	4	21	28	9	19	33	3	
5	12	5	5	22	29	8	20	32	2	
4	11	4	6	23	30	7	21	33	1	
3	10	5	7	22	31	8	20	34	0	
4	9	4	6	23	30	9	21	33	1	
3	8	3	5	24	29	10	20	32	2	
2	9	2	4	25	30	9	21	33	3	
1	8	3	5	24	31	10	22	32	4	
0	9	4	6	23	32	11	21	33	5	
1	10	3	7	24	31	12	20	32	4	
0	9	2	6	25	30	13	19	33	3	
1	8	1	7	24	29	14	20	34	4	
0	7	2	6	25	30	13	21	33	3	
0	8	1	7	26	31	14	20	34	4	
1	9	2	8	27	30	15	21	35	5	
2	8	3	7	28	29	14	20	36	6	
1	7	4	8	27	28	15	19	35	5	
2	8	5	7	28	29	16	20	36	4	
1	9	4	8	29	28	17	21	35	3	
2	10	5	9	30	27	16	22	36	4	
1	11	4	10	29	28	17	21	37	3	
0	12	5	11	30	27	16	20	38	4	
1	11	4	12	29	26	15	21	37	5	
0	12	5	11	28	27	16	20	38	6	
0	13	6	12	29	26	17	21	37	5	
0	12	7	13	30	25	18	20	38	6	
1	11	8	14	29	26	19	19	39	7	
2	12	7	15	30	27	18	20	40	8	
1	11	8	14	29	26	17	19	39	9	
2	10	9	15	28	27	18	18	40	8	
3	9	10	14	27	26	19	19	39	7	
2	10	11	13	26	25	20	18	38	6	
1	11	12	14	27	24	19	17	39	7	
2	10	11	15	28	23	20	16	40	6	
1	11	12	14	29	22	19	15	41	7	
2	10	13	13	28	21	20	16	40	6	
1	11	12	12	27	22	19	17	39	5	
2	10	13	13	26	23	20	16	38	4	
3	9	14	12	27	22	21	17	37	5	
2	10	13	13	26	23	22	18	38	4	
1	11	12	14	27	24	21	17	37	3	
2	12	11	15	26	23	22	18	36	4	
1	11	12	16	25	24	21	17	35	3	
2	10	11	17	26	23	20	18	36	4	
3	11	12	18	25	22	21	19	35	5	
4	10	13	17	24	23	20	20	36	6	
5	9	14	16	25	22	19	19	35	5	
6	8	13	15	26	21	20	20	36	4	
7	9	12	14	25	22	21	21	37	5	
6	10	13	13	24	23	20	20	38	6	
5	11	14	14	25	22	19	19	39	5	
6	12	13	13	24	23	20	18	38	6	
5	13	12	14	25	22	21	19	39	5	
4	14	13	13	24	23	22	20	40	4	
3	15	14	12	23	24	23	21	41	5	
4	14	13	13	24	25	22	20	42	6	
3	13	12	12	23	24	21	19	41	5	
2	12	11	11	22	23	20	18	40	6	
1	11	10	10	21	22	19	17	39	7	
2	10	11	9	22	21	18	18	38	6	
1	11	10	10	23	20	19	19	39	7	
0	12	11	11	24	21	20	18	40	6	
0	13	10	12	23	20	19	17	41	7	
0	14	11	13	22	19	20	18	42	6	
0	15	10	14	21	18	19	17	41	7	
0	16	11	13	20	19	18	18	42	6	
0	15	12	12	19	18	17	19	41	5	
0	14	11	11	18	19	16	18	40	6	
1	15	10	10	19	20	17	17	41	5	
2	16	11	9	18	21	18	18	40	6	
3	17	12	8	19	22	19	17	41	7	
4	18	11	7	18	23	18	16	40	8	
5	17	10	8	17	22	19	15	39	7	
4	18	11	9	18	23	18	16	40	6	
3	19	12	10	19	24	19	17	39	5	
4	20	13	9	20	23	20	16	40	4	
5	21	14	8	21	22	21	17	41	3	
4	22	13	9	20	21	20	18	42	2	
5	21	14	8	19	20	21	19	41	3	
6	22	15	7	20	21	22	20	40	2	
7	21	14	6	19	20	21	21	39	1	
6	20	15	7	20	21	22	22	38	0	
7	19	16	8	21	20	21	21	39	0	
6	20	17	9	20	21	22	20	40	0	
7	19	18	10	19	20	21	19	41	0	
8	20	19	11	18	21	20	18	42	0	
9	21	18	12	19	22	21	19	41	1	
10	22	17	13	18	21	20	20	42	2	
11	21	18	12	17	22	19	21	43	3	
12	20	17	13	18	23	20	20	44	4	
11	21	18	14	17	24	21	19	43	3	
12	22	17	13	16	25	22	18	44	2	
13	21	18	14	17	24	21	17	43	3	
14	20	19	15	16	23	20	16	42	4	
15	21	20	16	15	22	19	17	43	5	
14	22	21	15	16	21	18	16	44	4	
15	23	20	14	15	22	17	15	45	5	
14	24	21	15	14	23	18	16	46	6	
13	25	20	14	15	24	19	15	45	5	
12	24	21	13	16	23	18	16	46	4	
13	23	20	14	15	22	17	17	47	3	
12	24	19	13	14	21	18	16	46	4	
11	25	18	12	13	22	19	17	47	5	
10	26	17	11	14	21	20	18	46	6	
9	27	18	12	13	20	19	17	45	7	
8	28	17	13	14	21	18	16	46	6	
7	29	18	12	15	22	19	15	45	7	
8	30	19	13	16	21	18	14	44	6	
9	31	20	12	15	22	17	13	45	5	
10	30	21	11	14	21	16	12	46	6	
9	31	22	10	15	22	17	13	45	5	
8	30	21	9	16	23	16	12	44	4	
9	31	20	10	17	24	15	11	45	5	
10	32	19	9	16	23	16	10	44	6	
9	33	18	10	15	22	17	9	43	7	
8	32	17	9	14	23	16	10	42	6	
7	33	18	8	13	22	17	9	41	7	
6	34	17	7	14	21	16	10	42	8	
7	35	18	8	15	22	15	9	41	7	
8	36	17	7	16	21	14	10	42	8	
7	35	18	6	15	20	15	11	43	9	
6	36	19	5	16	21	14	12	44	8	
5	35	18	6	15	20	13	13	45	7	
4	36	17	7	14	21	12	14	44	6	
5	37	18	8	15	22	11	15	45	7	
6	38	19	7	14	21	12	16	46	8	
5	39	18	6	15	22	13	15	45	9	
6	40	17	5	14	21	12	14	44	8	
5	41	16	4	15	22	11	15	43	7	
6	40	17	5	14	21	12	14	42	8	
7	41	18	4	13	22	13	13	41	7	
6	42	17	3	14	23	12	14	40	8	
7	43	18	4	13	24	11	15	41	9	
8	44	17	3	12	23	10	16	42	8	
9	45	16	4	11	22	9	15	41	7	
10	46	17	5	12	23	8	14	42	6	
9	47	16	6	13	24	9	13	41	7	
8	46	17	5	12	23	10	12	42	6	
7	47	16	4	11	22	11	11	41	7	
6	48	17	5	10	23	12	10	42	6	
5	49	16	4	9	24	11	11	43	7	
4	50	17	3	10	25	12	12	44	8	
3	49	18	4	9	24	13	13	43	9	
2	48	19	3	10	23	14	12	44	10	
1	49	20	4	9	24	13	13	45	11	
0	50	21	5	8	25	12	12	44	12	
1	51	22	6	9	26	11	11	43	13	
2	50	21	5	10	25	12	12	44	14	
3	49	22	4	11	24	13	13	45	15	
4	50	23	5	10	25	12	12	46	16	
3	51	22	6	9	26	13	11	45	17	
4	50	21	5	8	27	14	10	46	16	
5	51	22	4	7	26	15	9	47	15	
6	50	21	3	8	27	16	10	46	16	
7	51	22	4	7	28	17	9	45	15	
8	50	23	5	8	27	18	10	44	14	
7	51	24	6	9	26	17	9	43	13	
8	52	25	7	10	27	18	8	44	12	
9	51	26	6	9	28	17	7	45	11	
10	50	25	5	8	27	18	6	44	10	
9	49	26	6	7	26	19	7	45	11	
10	50	27	7	8	25	20	8	46	10	
9	49	28	6	7	24	21	9	45	11	
8	48	27	7	6	25	22	8	44	12	
7	47	28	8	5	26	21	7	43	11	
6	48	27	9	6	25	22	8	42	12	
7	49	26	8	7	24	21	9	43	11	
6	48	25	9	8	23	22	10	42	10	
7	47	26	8	7	24	21	11	43	9	
8	46	27	7	8	25	22	10	42	8	
9	47	26	6	9	26	21	11	43	7	
8	48	25	5	10	27	22	10	42	6	
9	49	24	6	11	28	21	11	41	5	
10	50	25	5	10	27	22	10	40	4	
9	49	26	4	11	28	23	9	41	5	
8	50	27	5	10	27	24	8	42	4	
9	49	28	4	11	26	23	7	43	3	
10	48	29	5	10	25	24	6	42	2	
11	49	28	6	9	26	25	7	43	1	
10	48	27	5	8	25	26	6	42	2	
9	49	26	4	9	24	27	7	41	1	
8	48	25	5	10	25	26	6	42	0	
9	47	26	4	9	26	25	7	41	0	
10	48	27	5	10	25	26	8	40	1	
9	49	26	6	9	24	27	7	41	0	
10	48	25	7	10	23	28	8	40	0	
11	47	24	6	11	24	29	7	39	1	
12	46	25	7	10	23	28	8	40	0	
11	47	26	6	9	24	29	7	41	0	
12	46	25	7	8	25	28	8	40	0	
11	47	26	6	7	24	29	7	39	0	
12	48	27	5	8	23	28	8	40	0	
11	47	28	6	7	22	27	9	39	0	
12	46	27	7	8	23	26	8	38	1	
13	47	28	8	7	22	27	7	39	0	
14	46	29	7	8	21	26	8	38	0	
13	47	30	6	7	20	25	7	39	0	
12	46	29	5	6	19	24	8	38	1	
13	47	28	6	5	18	25	7	39	0	
12	46	29	7	6	19	26	8	38	1	
11	45	28	8	5	18	25	7	37	2	
10	46	27	7	6	17	26	8	38	3	
11	45	26	6	5	16	27	9	37	2	
12	46	25	7	4	17	26	8	38	3	
13	47	26	8	5	18	25	9	37	4	
14	48	27	9	6	17	24	8	38	5	
15	49	28	10	7	16	23	9	37	6	
14	50	27	11	6	17	24	10	36	5	
15	51	26	10	5	16	25	11	37	6	
14	50	27	9	4	15	24	12	36	7	
13	49	26	8	3	16	23	11	37	6	
12	50	25	7	4	15	24	12	38	7	
11	49	24	8	5	14	23	13	39	6	
10	48	25	7	4	13	24	14	40	5	
9	47	26	8	3	12	23	15	39	4	
8	48	27	7	4	11	24	14	40	3	
7	47	28	8	3	10	25	13	41	4	
6	46	29	9	2	11	26	14	42	3	
7	47	30	10	1	10	27	15	41	2	
6	46	31	11	2	11	26	16	42	3	
7	47	30	12	3	10	25	17	43	4	
8	46	31	11	4	11	24	16	44	5	
7	45	32	10	5	12	23	17	43	4	
8	44	33	9	4	13	22	18	44	5	
9	45	32	8	3	12	21	19	43	6	
8	46	31	7	2	11	22	18	42	7	
9	45	32	6	3	12	23	17	43	8	
8	46	33	5	4	11	22	18	42	7	
9	47	34	4	5	10	21	17	41	6	
10	48	33	5	6	9	22	18	42	7	
9	47	32	6	7	10	21	19	41	6	
8	48	33	7	8	11	22	18	42	7	
7	49	34	8	7	10	23	19	43	8	
6	48	33	9	6	11	22	20	44	7	
7	47	32	8	7	10	21	21	43	8	
6	48	31	9	6	9	20	20	44	7	
5	49	32	10	5	8	19	21	45	8	
6	50	31	11	6	7	18	20	46	9	
7	51	30	10	7	8	17	19	45	8	
6	52	29	11	6	7	18	18	46	9	
7	51	30	10	5	6	19	17	47	8	
8	52	29	9	6	7	20	16	48	7	
9	53	30	8	7	6	19	15	49	6	
8	52	31	9	8	7	20	14	48	7	
9	53	30	10	7	6	19	15	49	6	
10	54	31	11	8	5	18	16	48	7	
9	53	30	12	7	6	19	15	47	6	
10	52	31	13	8	5	20	16	46	7	
11	53	32	12	9	4	21	17	47	8	
10	52	31	11	10	5	22	16	48	9	
9	53	30	12	9	4	23	15	49	10	
8	52	29	11	10	5	24	16	48	11	
7	51	30	10	11	4	25	15	49	12	
8	52	31	9	12	3	24	16	48	11	
7	51	30	10	13	4	25	17	47	12	
8	50	31	9	12	5	24	18	48	11	
7	49	30	8	11	4	23	19	49	12	
6	48	31	7	12	3	24	20	50	11	
7	47	32	8	11	4	23	21	49	12	
8	46	33	7	12	5	24	22	50	11	
7	45	34	6	11	6	25	21	51	12	
6	46	33	5	12	5	24	22	50	13	
5	47	32	6	11	4	25	21	51	12	
6	48	33	5	12	3	24	22	50	13	
5	47	32	4	11	2	25	23	49	12	
4	48	33	3	12	3	26	24	48	13	
3	47	32	2	11	2	25	23	47	14	
2	46	31	3	10	1	24	22	46	15	
1	47	32	2	9	0	23	21	47	14	
2	48	31	1	10	1	24	22	46	15	
3	47	32	2	11	2	23	23	45	16	
2	48	31	3	10	1	22	22	44	15	
3	49	32	2	11	2	21	21	43	16	
4	48	33	3	12	3	22	20	44	15	
3	49	34	4	11	2	21	21	43	14	
4	50	35	3	12	3	22	20	42	13	
3	51	36	2	13	4	21	21	41	12	
2	50	35	1	14	5	22	20	42	11	
1	49	34	0	15	4	21	21	43	12	
2	48	35	0	14	5	20	22	44	13	
3	47	34	0	13	4	21	23	45	12	
4	46	35	1	12	3	22	24	44	11	
5	47	36	2	13	2	23	25	43	10	
4	46	37	1	14	3	22	24	42	9	
3	45	38	2	15	2	23	23	41	10	
2	44	37	1	16	3	24	24	42	11	
1	43	36	0	15	2	25	23	41	12	
2	44	37	1	14	3	24	22	42	13	
1	43	38	2	13	4	25	23	43	14	
0	44	37	1	14	3	24	22	42	15	
1	43	38	0	13	4	25	23	43	16	
0	44	37	0	12	3	26	22	44	17	
0	43	36	0	11	2	27	23	45	18	
1	44	35	0	10	3	26	22	44	17	
0	45	36	0	11	4	25	21	45	18	
1	44	37	1	10	5	26	20	46	19	
2	45	38	2	11	6	27	21	47	18	
1	44	39	3	12	5	26	20	46	19	
0	45	40	2	13	4	27	21	45	18	
1	44	39	3	12	5	26	20	46	17	
0	45	40	2	11	4	27	19	47	18	
1	44	41	1	10	3	28	20	48	17	
2	43	42	0	11	4	27	21	47	16	
3	42	41	0	12	3	28	22	48	15	
2	43	40	0	11	2	27	21	47	16	
1	42	39	1	12	3	28	20	48	15	
2	43	38	2	13	4	29	19	49	14	
3	44	39	1	14	5	28	20	50	15	
2	45	40	0	13	6	29	19	49	16	
3	46	41	1	12	7	30	20	50	17	
4	47	40	2	11	8	31	21	49	18	
5	46	41	1	10	7	32	22	50	19	
4	45	40	2	9	6	33	21	51	20	
3	44	39	3	10	5	34	22	50	21	
2	43	40	4	9	4	35	23	51	20	
